NodeNumber	Zpos	Ypos	Xpos	Fzz	Fzy	Fzx	Zdisp	Fyz	Fyy	Fyx	Ydisp	Fxz	Fxy	Fxx	Xdisp	error	iterations	returnStatus	deltaPhiNorm
1.0000000	299.5000000	249.5000000	249.5000000	1.0002428	-0.0000098	-0.0000087	0.2942934	0.0000194	1.0002674	-0.0002037	0.0355574	0.0000099	0.0001701	1.0002315	-0.0122709	235.8199463	3.0000000	2.0000000	0.0000615
