NodeNumber	Zpos	Ypos	Xpos	Fzz	Fzy	Fzx	Zdisp	Fyz	Fyy	Fyx	Ydisp	Fxz	Fxy	Fxx	Xdisp	error	iterations	returnStatus	deltaPhiNorm
1.0000000	299.5000000	249.5000000	249.5000000	1.0004062	0.0000178	-0.0000134	0.6307701	-0.0000218	1.0003899	-0.0003399	-0.0179937	0.0000189	0.0002822	1.0004381	-0.2052375	327.6228638	3.0000000	2.0000000	0.0000275
