NodeNumber	Zpos	Ypos	Xpos	Fzz	Fzy	Fzx	Zdisp	Fyz	Fyy	Fyx	Ydisp	Fxz	Fxy	Fxx	Xdisp	error	iterations	returnStatus	deltaPhiNorm
1.0000000	299.5000000	249.5000000	249.5000000	1.0007402	0.0000413	-0.0000219	1.8313770	-0.0000376	1.0007480	-0.0005103	-0.0958952	0.0000240	0.0004829	1.0007300	-0.3612498	323.7590942	3.0000000	2.0000000	0.0000233
