NodeNumber	Zpos	Ypos	Xpos	Fzz	Fzy	Fzx	Zdisp	Fyz	Fyy	Fyx	Ydisp	Fxz	Fxy	Fxx	Xdisp	error	iterations	returnStatus	deltaPhiNorm
1.0000000	299.5000000	249.5000000	249.5000000	1.0003579	0.0000128	-0.0000083	0.4976991	-0.0000096	1.0003465	-0.0002143	-0.0205627	0.0000108	0.0001782	1.0003828	-0.1758354	329.2478333	3.0000000	2.0000000	0.0000418
