NodeNumber	Zpos	Ypos	Xpos	Fzz	Fzy	Fzx	Zdisp	Fyz	Fyy	Fyx	Ydisp	Fxz	Fxy	Fxx	Xdisp	error	iterations	returnStatus	deltaPhiNorm
1.0000000	299.5000000	249.5000000	249.5000000	1.0007887	0.0000470	-0.0000255	1.9980786	-0.0000481	1.0007775	-0.0006069	-0.1202223	0.0000261	0.0005561	1.0007936	-0.3655404	323.1678467	3.0000000	2.0000000	0.0000071
