NodeNumber	Zpos	Ypos	Xpos	Fzz	Fzy	Fzx	Zdisp	Fyz	Fyy	Fyx	Ydisp	Fxz	Fxy	Fxx	Xdisp	error	iterations	returnStatus	deltaPhiNorm
1.0000000	299.5000000	249.5000000	249.5000000	1.0007115	0.0000406	-0.0000211	1.7342446	-0.0000387	1.0007293	-0.0005074	-0.0871128	0.0000250	0.0004953	1.0007104	-0.3397574	324.3412170	3.0000000	2.0000000	0.0000295
