NodeNumber	Zpos	Ypos	Xpos	Fzz	Fzy	Fzx	Zdisp	Fyz	Fyy	Fyx	Ydisp	Fxz	Fxy	Fxx	Xdisp	error	iterations	returnStatus	deltaPhiNorm
1.0000000	299.5000000	249.5000000	249.5000000	1.0004514	0.0000192	-0.0000109	0.7754995	-0.0000133	1.0004302	-0.0002646	-0.0279311	0.0000153	0.0002378	1.0004678	-0.2188746	327.6564636	3.0000000	2.0000000	0.0000128
