NodeNumber	Zpos	Ypos	Xpos	Fzz	Fzy	Fzx	Zdisp	Fyz	Fyy	Fyx	Ydisp	Fxz	Fxy	Fxx	Xdisp	error	iterations	returnStatus	deltaPhiNorm
1.0000000	299.5000000	249.5000000	249.5000000	1.0002582	0.0000158	-0.0000087	0.2363740	-0.0000125	1.0002639	-0.0002429	-0.0133525	0.0000143	0.0002192	1.0002654	-0.1111382	335.8881836	3.0000000	2.0000000	0.0000222
