NodeNumber	Zpos	Ypos	Xpos	Fzz	Fzy	Fzx	Zdisp	Fyz	Fyy	Fyx	Ydisp	Fxz	Fxy	Fxx	Xdisp	error	iterations	returnStatus	deltaPhiNorm
1.0000000	199.5000000	149.5000000	149.5000000	1.0000863	-0.0000007	0.0000034	0.0482427	-0.0000001	1.0000810	-0.0000420	0.0035918	-0.0000024	0.0000394	1.0000934	-0.0107504	126.2006073	3.0000000	2.0000000	0.0000572
