NodeNumber	Zpos	Ypos	Xpos	Fzz	Fzy	Fzx	Zdisp	Fyz	Fyy	Fyx	Ydisp	Fxz	Fxy	Fxx	Xdisp	error	iterations	returnStatus	deltaPhiNorm
1.0000000	299.5000000	249.5000000	249.5000000	1.0003386	-0.0000026	-0.0000217	0.4066995	0.0000097	1.0003563	-0.0002506	0.0190228	0.0000246	0.0002499	1.0003558	-0.0569087	230.6483307	4.0000000	2.0000000	0.0000121
