NodeNumber	Zpos	Ypos	Xpos	Fzz	Fzy	Fzx	Zdisp	Fyz	Fyy	Fyx	Ydisp	Fxz	Fxy	Fxx	Xdisp	error	iterations	returnStatus	deltaPhiNorm
1.0000000	199.5000000	149.5000000	149.5000000	1.0002730	0.0000014	0.0000167	0.5296553	0.0000041	1.0002710	-0.0001530	0.0639284	-0.0000092	0.0001406	1.0002897	-0.0790746	163.5072784	3.0000000	2.0000000	0.0000923
