NodeNumber	Zpos	Ypos	Xpos	Fzz	Fzy	Fzx	Zdisp	Fyz	Fyy	Fyx	Ydisp	Fxz	Fxy	Fxx	Xdisp	error	iterations	returnStatus	deltaPhiNorm
1.0000000	199.5000000	149.5000000	149.5000000	1.0004445	0.0000005	0.0000229	1.2444610	0.0000045	1.0004456	-0.0002953	0.1257603	-0.0000208	0.0002658	1.0004674	-0.0208361	138.9095764	4.0000000	2.0000000	0.0000129
