NodeNumber	Zpos	Ypos	Xpos	Fzz	Fzy	Fzx	Zdisp	Fyz	Fyy	Fyx	Ydisp	Fxz	Fxy	Fxx	Xdisp	error	iterations	returnStatus	deltaPhiNorm
1.0000000	199.5000000	149.5000000	149.5000000	1.0001702	-0.0000003	0.0000092	0.1684391	0.0000003	1.0001690	-0.0000956	0.0158590	-0.0000053	0.0000847	1.0001742	-0.0588757	144.5889893	3.0000000	2.0000000	0.0000754
