NodeNumber	Zpos	Ypos	Xpos	Fzz	Fzy	Fzx	Zdisp	Fyz	Fyy	Fyx	Ydisp	Fxz	Fxy	Fxx	Xdisp	error	iterations	returnStatus	deltaPhiNorm
1.0000000	199.5000000	149.5000000	149.5000000	1.0003685	-0.0000010	0.0000227	0.8814898	0.0000036	1.0003739	-0.0002569	0.0983146	-0.0000167	0.0002358	1.0003734	-0.0454975	151.6077881	4.0000000	2.0000000	0.0000302
