NodeNumber	Zpos	Ypos	Xpos	Fzz	Fzy	Fzx	Zdisp	Fyz	Fyy	Fyx	Ydisp	Fxz	Fxy	Fxx	Xdisp	error	iterations	returnStatus	deltaPhiNorm
1.0000000	299.5000000	249.5000000	249.5000000	1.0008041	0.0000461	-0.0000223	2.0720802	-0.0000463	1.0007907	-0.0005665	-0.1240578	0.0000246	0.0005136	1.0008050	-0.3832365	323.0407104	3.0000000	2.0000000	0.0000076
