NodeNumber	Zpos	Ypos	Xpos	Fzz	Fzy	Fzx	Zdisp	Fyz	Fyy	Fyx	Ydisp	Fxz	Fxy	Fxx	Xdisp	error	iterations	returnStatus	deltaPhiNorm
1.0000000	299.5000000	249.5000000	249.5000000	1.0002010	0.0000096	-0.0000067	0.1255687	-0.0000025	1.0002040	-0.0001286	-0.0141643	0.0000080	0.0001196	1.0001958	-0.0630424	339.3937988	3.0000000	2.0000000	0.0000104
