NodeNumber	Zpos	Ypos	Xpos	Fzz	Fzy	Fzx	Zdisp	Fyz	Fyy	Fyx	Ydisp	Fxz	Fxy	Fxx	Xdisp	error	iterations	returnStatus	deltaPhiNorm
1.0000000	299.5000000	249.5000000	249.5000000	1.0004856	-0.0000216	-0.0000095	0.7329329	0.0000274	1.0004862	-0.0003033	0.0692731	0.0000088	0.0002805	1.0005160	-0.0165250	225.2865906	3.0000000	2.0000000	0.0000124
