NodeNumber	Zpos	Ypos	Xpos	Fzz	Fzy	Fzx	Zdisp	Fyz	Fyy	Fyx	Ydisp	Fxz	Fxy	Fxx	Xdisp	error	iterations	returnStatus	deltaPhiNorm
1.0000000	299.5000000	249.5000000	249.5000000	1.0002767	-0.0000108	-0.0000046	0.2590265	0.0000147	1.0002931	-0.0001836	0.0394032	0.0000038	0.0001506	1.0002827	-0.0312199	230.4692841	3.0000000	2.0000000	0.0000484
