NodeNumber	Zpos	Ypos	Xpos	Fzz	Fzy	Fzx	Zdisp	Fyz	Fyy	Fyx	Ydisp	Fxz	Fxy	Fxx	Xdisp	error	iterations	returnStatus	deltaPhiNorm
1.0000000	199.5000000	149.5000000	149.5000000	1.0004096	0.0000014	0.0000177	1.0580472	-0.0000003	1.0004004	-0.0001986	0.1129149	-0.0000113	0.0001838	1.0004215	-0.0192450	146.5463867	4.0000000	2.0000000	0.0000131
