NodeNumber	Zpos	Ypos	Xpos	Fzz	Fzy	Fzx	Zdisp	Fyz	Fyy	Fyx	Ydisp	Fxz	Fxy	Fxx	Xdisp	error	iterations	returnStatus	deltaPhiNorm
1.0000000	199.5000000	149.5000000	149.5000000	1.0002252	-0.0000012	0.0000157	0.3386401	0.0000052	1.0002254	-0.0001858	0.0371834	-0.0000160	0.0001701	1.0002411	-0.0783997	156.8323822	4.0000000	2.0000000	0.0000178
