NodeNumber	Zpos	Ypos	Xpos	Fzz	Fzy	Fzx	Zdisp	Fyz	Fyy	Fyx	Ydisp	Fxz	Fxy	Fxx	Xdisp	error	iterations	returnStatus	deltaPhiNorm
1.0000000	199.5000000	149.5000000	149.5000000	1.0003893	0.0000035	0.0000180	0.9746194	0.0000016	1.0003769	-0.0001956	0.1099102	-0.0000122	0.0001774	1.0003983	-0.0300998	146.2499847	4.0000000	2.0000000	0.0000240
